title,location,summary_review,review_score,movie_score,genre
The Lord of the Rings: The Two Towers,Republic of Korea,not visual but great ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,New Zealand,psssst this be not the film     ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,United Kingdom,brilliant ,10,8.7,Action
The Lord of the Rings: The Two Towers,NY,very very good ,10,8.7,Action
The Lord of the Rings: The Two Towers,Wisconsin,better than the first ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,California,very disappointing ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,Puerto Rico,outstanding masterpiece ,10,8.7,Action
The Lord of the Rings: The Two Towers,Berkeley CA,it have come to this ... ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Dallas, Texas",an epic in its fine form ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Little Rock, AR",another masterpiece ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Culver City, CA",the bad movie i have see this year ... ,8,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,ahhhh ... the wait be over ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"warwickshire, england",the best film i have ever see ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Los Angeles, CA",good but not great ,8,8.7,Action
The Lord of the Rings: The Two Towers,belgrade,i never saw a film 10 time ... ,9,8.7,Action
The Lord of the Rings: The Two Towers,"Brasov, Romania",outstanding movie a must - see ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Phoenix, AZ",visually breathtaking completely entertaing undeniably fun ,9,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,the best movie of 2002/2003 by far ,9,8.7,Action
The Lord of the Rings: The Two Towers,Toronto,stun ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Seattle, Washington",excellent sequel pretty good movie ,9,8.7,Action
The Lord of the Rings: The Two Towers,Argentina,keep the same level of greatness ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Medway, England.",great but still feel like the middle chapter ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,more action and more stupidity ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"New Orleans, United States of America",""" ' the two tower ' be an edgy must - see "" ",8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Chapel Hill, North Carolina",all hope be not lose ... ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Chicago, IL",not perfect but either be the book ,10,8.7,Action
The Lord of the Rings: The Two Towers,Slovakia,not as good as it be present to be ,3,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,ampas travesty ,10,8.7,Action
The Lord of the Rings: The Two Towers,london,if only all movie could be like this ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Somerset, England",amazing amazing ,10,8.7,Action
The Lord of the Rings: The Two Towers,toronto canada,helm 's deep rock ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,United States,well to all those who trash lotr - tt read on .... .... ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Odessa, FL",can not wait for the final chapter ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Lund, sweden",so happy ... but so disappointed ( yes i admit i be a big fan of the book ) ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Grantsville, Utah, USA",the most intense movie of all time ,10,8.7,Action
The Lord of the Rings: The Two Towers,Las Vegas,never in my lifetime ... ,9,8.7,Action
The Lord of the Rings: The Two Towers,"Sauk City, Wisconsin",do not surpass the original but it ' still a great follow - up ,10,8.7,Action
The Lord of the Rings: The Two Towers,Somewhere,i be not say it ' this year 's best picture but i do enjoy it ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"London, Canada",i can not wait ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Vilnius, Lithuania",quest of accomplish the impossible continue ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Timisoara, Romania",quite an improvement ,8,8.7,Action
The Lord of the Rings: The Two Towers,United States,stun ,10,8.7,Action
The Lord of the Rings: The Two Towers,Australia,just a quick comment ,10,8.7,Action
The Lord of the Rings: The Two Towers,China,brlliant ,10,8.7,Action
The Lord of the Rings: The Two Towers,Alllaabaaammaaa Yiihaa!,well it be nice but ... ,5,8.7,Action
The Lord of the Rings: The Two Towers,"Sunny, Southern California",too epic for its own good ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Washington, DC",one of the year 's best ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,"great movie only top by "" the fellowship of the ring "" ",10,8.7,Action
The Lord of the Rings: The Two Towers,"Auckland, New Zealand",an epic fantasy/action movie a great achievement ,9,8.7,Action
The Lord of the Rings: The Two Towers,"Painesville, OH",everybody quit your whining ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Dublin, Ireland",a masterpiece ,9,8.7,Action
The Lord of the Rings: The Two Towers,"Wokingham, England",can an animated character win best actor ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Genova, Italy",i can not wait ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Leicestershire, England",the best film of 2002 - can not wait for the 3rd film in 9 mths time ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Reading, England",well what can i say ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Maia, Portugal",can it get better ,10,8.7,Action
The Lord of the Rings: The Two Towers,Moscow,good but i do not understand all that noise it be good no more ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Toronto, Canada",underrated ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Toronto, Canada",underrated ,10,8.7,Action
The Lord of the Rings: The Two Towers,Hong Kong,the quest continue ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Copenhagen, Denmark",not as mind - numb as the first but still an instant classic ,10,8.7,Action
The Lord of the Rings: The Two Towers,your mama,best picture ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,Tennessee,best of the year ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Zagreb, Croatia",too many joke ,9,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,the best fantasy movie ... so far ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Zaragoza, Spain",incredible amazing ,9,8.7,Action
The Lord of the Rings: The Two Towers,"Umeå, Sweden",even better than the first one ,10,8.7,Action
The Lord of the Rings: The Two Towers,TN,pretty good but i expect the 3rd film to be the best ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,California,incredibly well do and fun ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Tidaholm, Sweden",my own .. my precious .. ,10,8.7,Action
The Lord of the Rings: The Two Towers,Florida,the best of the trilogy ,10,8.7,Action
The Lord of the Rings: The Two Towers,Australia,quite simply the most impressive cinematic task ever undertake ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,Virginia,very good ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Edmonton, Canada",review of the two tower spoiler ,10,8.7,Action
The Lord of the Rings: The Two Towers,Öland,a breathtaking ride ... ,10,8.7,Action
The Lord of the Rings: The Two Towers,United States,one of the great film ever make ,10,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,a movie masterpiece ,10,8.7,Action
The Lord of the Rings: The Two Towers,Australia,brilliant ,10,8.7,Action
The Lord of the Rings: The Two Towers,Uruguay,gollum deserve an oscar ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,United States,i be finally a convert ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"calgary, alberta",the second part of what have be a life change piece of cinema ,10,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,do we need another comment ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Glendale, Arizona",the best movie of 2002 ,10,8.7,Action
The Lord of the Rings: The Two Towers,United Kingdom,brilliant as ever even after three hour ( slight yawn ) ,8,8.7,Action
The Lord of the Rings: The Two Towers,Spain,still try to destroy the ring ,8,8.7,Action
The Lord of the Rings: The Two Towers,"Shah Alam, Malaysia",love it ,10,8.7,Action
The Lord of the Rings: The Two Towers,"London, England",r00 saw a tower of power ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Porto, Portugal",magnificent ,10,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,great movie with alot of action and suspense ,8,8.7,Action
The Lord of the Rings: The Two Towers,"Vancouver, BC",wow ,10,8.7,Action
The Lord of the Rings: The Two Towers,Alabama USA,this be what go to the movie be all about ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Toronto, Canada",masterpiece # 2 ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Tucson, AZ",faster paced and more artistic than the original ,10,8.7,Action
The Lord of the Rings: The Two Towers,USA,# 1 of all time ,10,8.7,Action
The Lord of the Rings: The Two Towers,Far from there,"not too shabby from a "" newbie 's "" point of view ",8,8.7,Action
The Lord of the Rings: The Two Towers,"Ljubljana, Slovenia",the two tower ,8,8.7,Action
The Lord of the Rings: The Two Towers,new york city,these ork - thing be not so tough after all ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Tasmania, Australia",brilliant experience ,10,8.7,Action
The Lord of the Rings: The Two Towers,Norway,the road go ever on ... ,10,8.7,Action
The Lord of the Rings: The Two Towers,Norway,tedious road trip ,5,8.7,Action
The Lord of the Rings: The Two Towers,"Deltona, Florida",jackson continue to thrive ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Elmira, NY",an outstanding if not totally enjoyable movie ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Tulsa, Oklahoma",intermission--please ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Swansea, Wales",a middle - earth everyone should experience ,10,8.7,Action
The Lord of the Rings: The Two Towers,Under a blood red sky,disjoint a bit weak in spot rich in fantasy and a worthy sequal to a masterpiece ... ,8,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,great be what i think ,10,8.7,Action
The Lord of the Rings: The Two Towers,"COORANBONG, AUSTRALIA",an absolute masterpiece - peter jackson do it again ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,brilliant ,10,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,outstanding ,9,8.7,Action
The Lord of the Rings: The Two Towers,"pembroke, massachusetts.",good movie but .. .... .... .... ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,Stockholm,better than the first hard one to judge .... ,8,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,"here ' my least favorite question : "" well do you read the book "" ",8.7,8.7,Action
The Lord of the Rings: The Two Towers,jersey,breathtaking sequel - flaw but altogether amazing * * * 1/2 out of * * * * ,10,8.7,Action
The Lord of the Rings: The Two Towers,Oooooh. Scotland,like fotr ... ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Monroe, Louisiana",spectacular moviemaking ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,do not enjoy it ,4,8.7,Action
The Lord of the Rings: The Two Towers,UK,superbly execute but somehow not quite right ,10,8.7,Action
The Lord of the Rings: The Two Towers,California,2002 's greatest film ,9,8.7,Action
The Lord of the Rings: The Two Towers,Baltimore,the 2nd best movie of 2002 ,10,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,bad change + parody + magnificence = quite ok ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Haderslev, Denmark",great lord of the ring fan ,10,8.7,Action
The Lord of the Rings: The Two Towers,Alaska,lotr :   ttt have get to be one of the best movie i have watch ,10,8.7,Action
The Lord of the Rings: The Two Towers,Chicago,amazing film ,9,8.7,Action
The Lord of the Rings: The Two Towers,"Woodbridge, VA",brillaint sequel ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,England,a film that show you why they invent cinema ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Houston, Texas",very rare ,9,8.7,Action
The Lord of the Rings: The Two Towers,minnesota,slightly better than the first ,6,8.7,Action
The Lord of the Rings: The Two Towers,"Cambridge, UK",not perfect but as close as it get ,10,8.7,Action
The Lord of the Rings: The Two Towers,New York,very good yet should have be close to tolkien 's word ,8,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,should be one of the top 10 overall time ,10,8.7,Action
The Lord of the Rings: The Two Towers,Portugal,an epic ,10,8.7,Action
The Lord of the Rings: The Two Towers,"London, England",so how be it for you ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,but the book go all the way up to eleven ,9,8.7,Action
The Lord of the Rings: The Two Towers,"Abu Dhabi, United Arab Emirates",definitely enjoyable ,10,8.7,Action
The Lord of the Rings: The Two Towers,"East Anglia, England",the most impressively ambitious and entertaining film to date ,9,8.7,Action
The Lord of the Rings: The Two Towers,"Belgrade, Yugoslavia",not as good as the others say ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,Oregon,a fine film ,9,8.7,Action
The Lord of the Rings: The Two Towers,"Hialeah, Florida",spectacular movie make ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Edinburgh, Scotland",what an awesome film i find it hard to accept that they could better part one  and they do ,9,8.7,Action
The Lord of the Rings: The Two Towers,"buffalo, ny",i need more ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Göteborg, Suéde",technically impressive but something important be miss ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Champaign, Illinois",hey   ease up on jackson ,10,8.7,Action
The Lord of the Rings: The Two Towers,New Jersey,movie of the year by far ,10,8.7,Action
The Lord of the Rings: The Two Towers,"Paris, France",boring as the book but great sfx ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Beaconsfield, England",fantastic but not flawless ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,"Buenos Aires, Argentina",dreadful movie ,8.7,8.7,Action
The Lord of the Rings: The Two Towers,UNKNOWN,good comment ,8.7,8.7,Action
